Package Name,Functions,Data Safety Labels
com.gma.water.connect.puzzle,"android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getDataNetworkType,android.telephony.TelephonyManager.getNetworkCountryIso,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningTasks","Device or other IDs,App info and performance,Personal info,App activity,Other app performance data,Diagnostics"
com.gma.water.sort.puzzle,"android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,java.io.File.getFreeSpace,android.app.ActivityManager.getRunningAppProcesses,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningTasks,android.telephony.TelephonyManager.getDataNetworkType,android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace","Device or other IDs,App info and performance,Other app performance data,App activity,Diagnostics,Personal info"
com.gnostic.proxy.wuhoo,"android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getDataNetworkType,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Diagnostics,Device or other IDs,Personal info,App activity"
com.gokids.bphone1,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName,android.net.wifi.WifiInfo.getSSID","Personal info,Device or other IDs"
com.gokids.livenumbers,"android.telephony.TelephonyManager.getNetworkOperatorName,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator","Personal info,Device or other IDs"
com.gokids.tablet,"android.telephony.TelephonyManager.getNetworkOperatorName,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator","Personal info,Device or other IDs"
com.gokids.tbdoll,"android.telephony.TelephonyManager.getNetworkOperatorName,android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator","Personal info,Device or other IDs"
com.gokids.transport2,"android.net.wifi.WifiInfo.getSSID,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName","Device or other IDs,Personal info"
com.gokids.transportbuilding,"android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkOperator,android.net.wifi.WifiInfo.getSSID","Personal info,Device or other IDs"
com.golfnow.android.teetimes,"android.telephony.TelephonyManager.getAllCellInfo,android.location.LocationManager.requestLocationUpdates,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.location.LocationManager.getLastKnownLocation,android.os.StrictMode.getThreadPolicy","Location,Precise location,Approximate location,App info and performance,Diagnostics"
com.golftripgenius.android.leaguegenius,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy",App info and performance
com.goodbaby.sensorsafe,java.io.File.getUsableSpace,Other app performance data
com.google.android.apps.fitness,"java.io.File.getTotalSpace,java.io.File.getFreeSpace",Other app performance data
com.google.android.apps.nbu.files,"java.io.File.getFreeSpace,java.io.File.getTotalSpace",Other app performance data
com.google.android.apps.youtube.kids,"java.io.File.getFreeSpace,java.io.File.getTotalSpace",Other app performance data
com.google.android.dialer,"android.telecom.TelecomManager.getDefaultOutgoingPhoneAccount,android.location.LocationManager.requestLocationUpdates,android.telephony.TelephonyManager.getVisualVoicemailPackageName","Contacts,Precise location,Installed apps"
com.google.android.inputmethod.latin,"android.accounts.AccountManager.getAccountsByTypeAndFeatures,android.accounts.AccountManager.getAccountsByType",Personal info
com.googleplay.free.bingo.holiday,"android.accounts.AccountManager.getAuthToken,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses,android.net.wifi.WifiInfo.getSSID,android.os.StrictMode.getVmPolicy","Personal info,App info and performance,Diagnostics,Device or other IDs,App activity"
com.gosub60.sol5,"android.os.PowerManager.getCurrentThermalStatus,android.accounts.AccountManager.getAuthToken,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getTotalSpace,android.net.wifi.WifiInfo.getSSID,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkOperator,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getDataNetworkType,java.io.File.getFreeSpace,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso","App info and performance,Diagnostics,Personal info,Other app performance data,Device or other IDs,App activity"
com.gosub60.sol5spdr2,"android.net.wifi.WifiInfo.getSSID,android.accounts.AccountManager.getAuthToken,android.telephony.TelephonyManager.getDataNetworkType,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkOperatorName","Device or other IDs,Personal info,App activity,App info and performance,Diagnostics,Other app performance data"
com.gotv.nflgamecenter.us.lite,"android.telephony.TelephonyManager.getAllCellInfo,android.os.StrictMode.getThreadPolicy,android.app.ActivityManager.getRunningAppProcesses,android.net.wifi.WifiInfo.getBSSID,android.net.wifi.WifiInfo.getSSID,android.os.PowerManager.getCurrentThermalStatus,android.location.LocationManager.getLastKnownLocation,android.os.StrictMode.getVmPolicy","Location,Precise location,App info and performance,App activity,Device or other IDs,Diagnostics,Approximate location"
com.govee.home,"java.io.File.getUsableSpace,java.io.File.getTotalSpace",Other app performance data
com.gp.classic.car.parking.legend.free.game,"android.accounts.AccountManager.getAuthToken,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getVmPolicy,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses","Personal info,App info and performance,App activity,Diagnostics,Device or other IDs"
com.gp.grand.train.robot.transformation,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getTotalSpace,android.app.ActivityManager.getRunningAppProcesses,android.app.ActivityManager.getRunningTasks","Personal info,App info and performance,Diagnostics,Other app performance data,Device or other IDs,App activity"
com.grability.rappi,"android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getAllCellInfo,android.location.LocationManager.requestLocationUpdates,android.location.LocationManager.getCurrentLocation,android.media.RingtoneManager.getRingtone,android.os.PowerManager.getCurrentThermalStatus,android.app.ActivityManager.getRunningAppProcesses,android.app.WallpaperManager.getDrawable","Location,Precise location,Approximate location,Audio files,Music files,Diagnostics,App activity,Photos or videos,Photos,Files and docs"
com.grabtaxi.passenger,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Device or other IDs,App activity"
com.graph.weather.forecast.channel,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy",App info and performance
com.gregacucnik.fishingpoints,"android.location.LocationManager.getLastKnownLocation,android.location.LocationManager.registerGnssStatusCallback",Precise location
com.grint.thegrint.pro,"android.location.LocationManager.getLastKnownLocation,android.location.LocationManager.getCurrentLocation",Precise location
com.groundspeak.geocaching.intro,"java.io.File.getUsableSpace,java.io.File.getTotalSpace",Other app performance data
com.groupme.android,java.io.File.getUsableSpace,Other app performance data
com.grubhub.android,"android.location.LocationManager.getLastKnownLocation,android.location.LocationManager.getCurrentLocation",Precise location
com.grymala.aruler,"android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy",App info and performance
com.gs.real.gangster.vegas.war.games,"java.io.File.getFreeSpace,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkOperator,android.app.ActivityManager.getRunningTasks,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,java.io.File.getTotalSpace,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Other app performance data,Diagnostics,Device or other IDs,App activity,Personal info"
com.GybeGames.FillTheFridgeTest,"java.io.File.getFreeSpace,java.io.File.getTotalSpace",Other app performance data
com.h8games.helixjump,"android.telephony.TelephonyManager.getNetworkOperatorName,android.location.LocationManager.requestLocationUpdates,android.location.LocationManager.getLastKnownLocation,android.telephony.TelephonyManager.getNetworkCountryIso","Personal info,Precise location"
com.haegin.homerunclash,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy","Personal info,App info and performance"
com.haffprice.android,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperator,android.telephony.TelephonyManager.getNetworkOperatorName","App info and performance,Diagnostics,Personal info,Device or other IDs"
com.hair.race.puzzle,"android.app.ActivityManager.getRunningAppProcesses,android.telephony.TelephonyManager.getDataNetworkType,android.net.wifi.WifiInfo.getSSID,android.os.PowerManager.getCurrentThermalStatus,java.io.File.getTotalSpace,android.os.StrictMode.getVmPolicy,android.os.StrictMode.getThreadPolicy,android.telephony.TelephonyManager.getNetworkCountryIso,android.telephony.TelephonyManager.getNetworkOperatorName,java.io.File.getFreeSpace,android.telephony.TelephonyManager.getNetworkOperator,android.accounts.AccountManager.getAccountsByType","App activity,Device or other IDs,App info and performance,Diagnostics,Other app performance data,Personal info"
com.hairclipper.jokeandfunapp21,"android.telephony.TelephonyManager.getNetworkOperatorName,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,java.io.File.getFreeSpace","Personal info,Diagnostics,Other app performance data"
com.halcyon.playbook,"android.os.PowerManager.getCurrentThermalStatus,android.os.StrictMode.getThreadPolicy,android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.app.ActivityManager.getRunningAppProcesses","App info and performance,Diagnostics,Personal info,App activity"
com.hangxun.sudoku,android.os.PowerManager.getCurrentThermalStatus,Diagnostics
com.hanna.bodyguard.expert,"java.io.File.getFreeSpace,java.io.File.getTotalSpace",Other app performance data
com.happy.game.beat.music.fight.android,"android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkCountryIso,java.io.File.getTotalSpace,java.io.File.getFreeSpace","Personal info,Other app performance data"
com.happy.game.music.boy.dash.android,"android.os.StrictMode.getVmPolicy,android.telephony.TelephonyManager.getNetworkOperatorName,android.telephony.TelephonyManager.getNetworkOperator,java.io.File.getFreeSpace,java.io.File.getTotalSpace,android.os.PowerManager.getCurrentThermalStatus,android.telephony.TelephonyManager.getNetworkCountryIso,android.net.wifi.WifiInfo.getSSID,android.app.ActivityManager.getRunningAppProcesses,android.os.StrictMode.getThreadPolicy","App info and performance,Personal info,Device or other IDs,Other app performance data,Diagnostics,App activity"
